3600,0.4993049788062224,0.26497882968259395,1000
3600,0.5666973104541702,0.3107693770477503,1000
3600,0.6051248970893909,0.27433521395712474,1000
3600,0.606313606596843,0.3181601690204302,1000
3600,0.6822282796716299,0.25918650169127977,1000
3600,0.5085903592009626,0.4115574338501117,1000
3600,0.5365591238839973,0.2803822322761073,1000
3600,0.6023186857880491,0.23050165442983406,1000
3600,0.33171847400196863,0.3362239054749418,1000
3600,0.5489101235456161,0.2444189681213414,1000
3600,0.4119811083436574,0.3466239669604115,1000
3600,0.6660317032690996,0.2831835268912669,1000
3600,0.4970903427018837,0.28336503153936005,1000
3600,0.7664431901136896,0.22537425849266657,1000
3600,0.6752463709129676,0.31184389791861244,1000
3600,0.7497476389532121,0.1981913026678132,1000
3600,0.5031449977426463,0.30650638010942405,1000
3600,0.46245386128023824,0.37222180444576425,1000
3600,0.45003639038396637,0.26407878017947445,1000
3600,0.5347855352141438,0.258824916019478,1000
3600,0.5190073120385525,0.28582433042063077,1000
